@relation forestfires

@attribute "R Mean" numeric
@attribute "G Mean" numeric
@attribute "B Mean" numeric
@attribute "R Standard deviation" numeric
@attribute "G Standard deviation" numeric
@attribute "B Standard deviation" numeric
@attribute "R Median" numeric
@attribute "G Median" numeric
@attribute "B Median" numeric
@attribute "R Entropy" numeric
@attribute "G Entropy" numeric
@attribute "B Entropy" numeric
@attribute "R Energy" numeric
@attribute "G Energy" numeric
@attribute "B Energy" numeric
@attribute "R Kurtosis" numeric
@attribute "G Kurtosis" numeric
@attribute "B Kurtosis" numeric
@attribute "L Mean" numeric
@attribute "a Mean" numeric
@attribute "b Mean" numeric
@attribute "L Standard deviation" numeric
@attribute "a Standard deviation" numeric
@attribute "b Standard deviation" numeric
@attribute "L median" numeric
@attribute "a median" numeric
@attribute "b median" numeric
@attribute "a b Correlation factor" numeric
@attribute class {H, F, N}

@data

58.98334953816237,50.02321341759844,23.251093825960137,20.008058412058897,17.17211255116174,17.05673865410057,54.0,47.0,19.0,4.173680993745176,4.099146217112779,3.939415170791301,0.019936016528452952,0.020901186623618707,0.025818499454889073,5.466663094148117,3.9974202075999816,6.158474549776896,53.547156052503645,127.90629557608167,145.8201263976665,19.799280539941922,4.25971898942662,5.153381338103627,50.0,127.0,146.0,-0.6721956049266868,N
70.31648031113272,54.6147301895965,28.138429752066116,16.028974908433582,15.704748385901944,13.100112483199668,69.0,53.0,27.0,4.171574527573645,4.142021184355974,3.9451194805275325,0.018389221480465935,0.018898763698378424,0.02270644554362081,0.3920845547709244,0.5619985378852976,0.8471552160008549,60.932304326689355,131.2926592124453,146.71621293145358,17.5285976957411,2.378584893038775,6.1791473193265665,60.0,132.0,145.0,-0.7554054353286951,N
123.70992723492724,120.83565488565489,108.00353430353431,37.0908532974304,35.39118071774482,29.998319218047314,132.0,130.0,116.0,4.610627773088049,4.504919835735995,4.319064283436358,0.01314928834159603,0.014237258008048025,0.017049972769827244,0.6677251058261415,0.8064082120563274,0.9388637542003582,128.14261954261954,126.74656964656964,135.2468295218295,37.42768679290963,1.2511174547107862,3.9342227251627064,138.0,126.0,136.0,-0.05306842951616954,N
135.33618721461187,136.53082191780823,137.0784817351598,33.96485379366772,36.32289816751853,36.457266132545584,146.0,144.0,142.0,4.545721638824084,4.559063726315301,4.603916606374364,0.012327398824044534,0.012460482214716118,0.011507396634765741,-1.429459383812021,-1.510402660393355,-1.4998353834178961,144.1170091324201,127.73858447488584,127.58304794520548,35.78813396374869,1.196997692454211,1.0116096976352387,153.0,128.0,128.0,0.3246460980835307,N
180.2919520547945,186.26255707762556,190.28909817351598,9.745452238873627,7.665533359168956,7.656587271021195,179.0,185.0,189.0,3.4402265310824998,3.2311617466748412,3.3175881287394198,0.047446916505077055,0.05103088316548863,0.04495286534892933,4.92379008321692,5.38704785911724,2.3456180884550086,192.00627853881278,126.6837899543379,125.26198630136986,7.303277354950267,0.8718778723961118,2.5402859436707974,190.0,127.0,126.0,0.5436971923498963,N
34.15296803652968,37.05650684931507,44.58447488584475,5.849765077738743,5.394822787826635,5.695142212059268,35.0,38.0,46.0,3.1152767088544127,2.9503377296709203,2.975436740028088,0.053513368935176504,0.0688850706824295,0.06588768087612853,1.4018703281324054,3.2150497501966218,3.250821696073751,37.44178082191781,128.77340182648402,122.62557077625571,6.578905581869778,1.633699146863466,2.3836359966709315,39.0,129.0,122.0,-0.7303834319924939,N
38.765125570776256,39.65439497716895,41.83447488584475,7.01721827131927,7.889839289713638,7.592203317105871,39.0,39.0,44.0,3.1709438452172742,3.157376484551633,3.2682466265854435,0.062171445288880536,0.07053370837764016,0.05263407377869518,3.865653809281895,3.7327139600866417,1.0275640682256402,40.533961187214615,128.28795662100455,126.38527397260275,8.948992293890923,2.6387550990958037,3.618819725197406,40.0,129.0,125.0,-0.8716910824917498,N
39.9523401826484,31.926655251141554,36.897260273972606,19.950917518258372,6.757714820034268,8.275041794143068,34.0,32.0,38.0,3.5372715612186214,3.261022240100124,3.440831458653867,0.04431074206125805,0.045559640906152915,0.036850904901899455,18.479124376929512,2.0881439174788907,0.21502652334637462,34.62756849315068,133.07505707762556,126.44577625570776,10.976715924610646,7.914808601742785,6.7090908451297135,33.0,131.0,125.0,0.8860477921451603,N
68.49771689497717,39.74457762557078,40.21175799086758,47.14857982232675,11.150260518882572,10.928588190239513,44.0,38.0,41.0,4.5582904490091325,3.605844587203409,3.687321885997245,0.018613756489647776,0.0351002963345218,0.031571876107670815,1.8166846598640927,7.390041215195009,1.7090536068319473,51.992009132420094,141.12528538812785,134.048801369863,23.70910187013631,16.327397343978085,14.917473272550497,45.0,134.0,126.0,0.9686236312600991,N
51.593607305936075,52.05393835616438,58.94634703196347,11.06700865612067,8.382392219977145,8.775515850173507,49.0,52.0,60.0,3.4242206460957276,3.467584453799291,3.5474576661629333,0.04154009898667666,0.041229788265465694,0.03588853443422781,32.16768773434831,2.01907273906518,1.2283488654275336,55.966038812785385,129.56421232876713,123.72146118721462,9.846785144806974,3.102489804476393,2.9731554908370468,55.0,129.0,123.0,0.585308390918931,N
119.9226598173516,118.34303652968036,120.75171232876713,34.02770510691516,34.330242427302885,31.77071641819656,118.0,117.0,120.0,4.510637992664781,4.624250889382642,4.583029514416553,0.014134205396050951,0.011179167709180371,0.011164018681845663,-1.4404229145709113,-1.471236135106586,-1.4471567520555613,126.69948630136986,129.19691780821918,126.83618721461187,34.62360624379203,2.1520489541381416,3.020193238491107,126.0,129.0,127.0,0.2592674738987751,N
155.9326484018265,161.73658675799086,164.38926940639269,17.677783384973896,19.071661523875832,21.714241563564794,160.0,168.0,169.0,3.910099706978053,3.986742185453963,4.191055566454999,0.025754486718375352,0.024696986874752403,0.01892080935551802,5.987378549778107,4.611683718673003,5.22508969131399,168.61215753424656,126.47688356164383,125.9226598173516,18.60440367796361,1.036729519224349,2.6568405298720403,174.0,127.0,126.0,-0.21440750198012,N
30.06906392694064,36.778538812785385,31.034531963470318,13.712821119328725,13.821267632197213,11.80343215932747,28.0,35.0,30.0,3.96919318331874,3.9892346893509494,3.8386308233140713,0.022789186787181236,0.02228601102979504,0.025909560632597306,1.1676705721054805,1.026000726760489,1.3752033115130962,34.9189497716895,123.70833333333333,130.75913242009133,16.163450420335003,1.9237695963043873,3.146748873210157,33.0,124.0,131.0,-0.7683342985707514,N
112.38243243243244,115.43544698544699,110.72016632016631,50.621595679875874,50.666504610612016,47.87372259113816,114.0,116.0,107.0,5.061373106786334,5.071983956661223,5.023217610689374,0.008485327043019351,0.008364493151395428,0.008880639995504851,-0.1404987779521929,-0.04132560259568363,0.4082924443356397,121.08794178794179,125.95800415800416,130.07546777546779,51.22346440590457,1.336012999917833,3.6288032653719973,123.0,126.0,131.0,-0.5105008954505735,N
24.664668949771688,30.275970319634702,27.527397260273972,10.828295975176436,10.888944069089451,9.75574075612056,23.0,28.0,26.0,3.7355922256474035,3.735629219193459,3.644002860707692,0.028422018671420524,0.028907764902733456,0.031994582838139315,0.8258750873411085,0.915974269275436,1.1397247493877707,27.48458904109589,124.88698630136986,129.011700913242,12.9607015756631,1.9756831209313135,2.4810077827990926,26.0,124.0,129.0,-0.7250395489676262,N
31.826769406392692,32.87357305936073,27.086472602739725,15.275848751816675,14.23932141007949,10.766391331654587,30.0,31.0,25.0,4.068870163892601,3.979435619396023,3.735331848156031,0.020146577427493168,0.021641444350618193,0.029339756520923247,1.393215247386589,0.35857222989085535,0.5785255690407394,31.88812785388128,126.44920091324201,131.7839611872146,16.186503500812858,6.087193631066752,4.345635591321193,29.5,125.0,132.0,-0.14808307654227085,N
58.72431506849315,43.778253424657535,34.30393835616438,41.36037084405014,19.17322725898843,16.668361548958362,49.0,42.0,33.0,4.7597013699960105,4.272641154187407,4.1339602312826065,0.011203601624236337,0.016803529169533562,0.019112534142323955,4.714363990292385,4.73885478913576,4.186490794220515,49.86244292237443,132.8909817351598,136.9714611872146,27.26878566525655,12.771619183582114,9.46094390157597,46.0,130.0,135.0,0.903351026766036,N
62.721746575342465,52.74828767123287,45.1583904109589,26.47823534863653,19.78755597584386,20.526621909078568,58.0,51.0,43.0,4.496752947951946,4.270149267695263,4.3251143922570545,0.014452986541148013,0.01771491420112172,0.01610276448572795,3.3454716010457393,4.531564647307085,3.9657775965888753,58.158961187214615,131.025399543379,134.58704337899545,23.342426016708835,6.90180514241939,5.045213716091781,56.0,130.0,135.0,0.5049404551019538,N
67.74429223744292,64.55165525114155,59.12528538812786,20.50767540523473,17.074579980389533,19.665655687446165,65.0,63.0,57.0,4.365408514016366,4.207165527339473,4.336369939970108,0.014696674120639682,0.018142833500135527,0.015869990721627987,-0.01131194830951987,0.7692090170782415,0.6123462009059031,69.91866438356165,128.41324200913243,131.92180365296804,19.577222543260987,4.078763129609143,5.322921867119315,68.0,128.0,132.0,0.17870635404358548,N
76.21347031963471,77.22374429223744,67.30165525114155,31.946866223040775,30.773822233169593,33.29133263043659,69.0,70.0,58.0,4.73301698830365,4.653473648038286,4.636083387618278,0.010797347063238878,0.01222770845061612,0.013057484205917297,0.5728936759715006,1.2447081928538868,1.4594753728684458,81.88727168949772,125.61130136986301,133.8781392694064,33.20085749565413,2.7745681544021914,4.366387983936624,75.0,125.0,134.0,0.006834057103749816,N
41.727739726027394,39.53624429223744,31.910102739726028,23.223147352875177,16.8200199141655,14.810645413666254,37.0,37.0,30.0,4.42273525938065,4.175122007642791,4.0492694047612945,0.014629562300619245,0.0180675770417631,0.0204231693459269,1.2215459377201254,0.6062207480502879,0.9775007242185709,40.384132420091326,127.53053652968036,133.27711187214612,20.968998628238054,4.749210839014672,4.108958512876954,38.0,126.0,132.0,0.6104986252374727,N
43.56307077625571,37.75456621004566,30.66267123287671,27.371211823539248,19.368180247260327,17.510982181879577,36.0,34.0,28.0,4.524080667696582,4.265533521126133,4.144413711488034,0.013465367694585176,0.017057641886115773,0.01921222451575237,2.150129731937338,3.18049959976406,4.784056330738061,39.298801369863014,129.35559360730593,133.50399543378995,24.06523048296004,5.654909834934388,4.918454440387848,34.0,128.0,133.0,0.4832374992449876,N
47.59189497716895,34.24657534246575,27.294520547945204,35.54011018589419,19.51744447812398,16.62150892719133,35.0,30.0,23.5,4.70280424250168,4.2512034921423325,4.087611522710152,0.011381969204145038,0.0171470700152207,0.020230141416984617,0.046860471897291145,0.5492629571386538,0.9128101032588045,37.77168949771689,133.04223744292239,134.87100456621005,26.78834975383376,8.682498089607677,6.625408018449735,30.0,130.0,133.0,0.8370391416350298,F
23.36244292237443,24.779109589041095,24.11244292237443,15.265082532271544,15.640556464304726,13.25651060740288,22.0,24.0,22.0,4.011205903657113,4.0511001215934455,3.875853469098607,0.020476598173515968,0.01942414800567127,0.024637531014782842,2.1870931369769666,1.8115873002886635,5.102383906116909,23.030536529680365,127.25399543378995,128.5122716894977,17.184764581756735,2.2484104014419795,3.4967153666560513,20.0,128.0,128.0,-0.7715443462590355,F
155.08331600831602,163.19672557172558,163.05072765072765,62.67838055505334,62.78610705210484,62.808705586021446,147.0,155.0,153.0,5.279072833542527,5.257438492303539,5.23085522754482,0.005978454666084605,0.006122736762029903,0.00642441898159154,-1.2089547152903901,-1.192995574732307,-1.2731659568900384,167.24849272349272,125.11886694386695,126.99864864864865,61.09527976682266,1.6439132249713713,2.8231663861911853,161.5,125.0,127.0,-0.6221250359360989,F
36.382705479452056,34.480593607305934,31.647831050228312,22.879809247876032,21.8179911437138,20.778741877628637,32.0,30.0,27.0,4.387574759114281,4.323271539955547,4.23629353070379,0.014762971476824906,0.016180464335605996,0.01827379928483559,2.9631856300737063,3.258471075046365,4.379857885099319,34.55279680365297,128.31535388127853,130.1070205479452,25.117033327653477,2.26941986891688,3.3349397083043746,29.0,128.0,130.0,-0.1932804757375522,F
54.40154109589041,52.718892694063925,45.14412100456621,26.443260268105345,24.965479073096436,22.438679878879217,52.0,50.0,42.0,4.640226721144056,4.588999810882522,4.460292779164672,0.01095649329663685,0.011470908654948809,0.01339076280728091,-0.056130433686698566,-0.2007946313803659,0.3518778802440652,55.345319634703195,127.24514840182648,132.92979452054794,28.536067076822313,3.2088818627408404,4.730062985647142,53.0,128.0,133.0,-0.5263696033138326,N
56.68207762557078,51.89925799086758,41.6800799086758,23.173604262096507,20.179781562849197,17.44119580053268,54.0,51.0,41.0,4.51138486598345,4.381726091617898,4.225649891044793,0.012703681115906662,0.01443148469589874,0.017197729665770115,0.18931648848540927,0.4299375342520033,1.4352382306355382,55.20747716894977,128.1669520547945,135.12043378995435,23.659314755198466,2.988339832851238,4.3125327389611385,54.0,128.0,135.0,0.17053212195700207,N
91.32420091324201,64.99914383561644,51.49971461187214,49.89170265910429,34.11013670754812,27.90297319571093,93.0,62.0,48.5,5.18327444250442,4.849296215685793,4.6604879852559815,0.006101637267780076,0.008613117950001034,0.010415037738996264,-1.0816711885111912,-0.7522258483433646,-0.5844636458315464,75.32705479452055,137.22431506849315,140.41980593607306,41.40607044703201,7.1039992988258485,7.414764239641236,75.0,139.0,141.0,0.8407442159615602,N
120.30051369863014,78.19691780821918,59.582191780821915,43.13632737568349,31.698494549586098,27.878478593927586,123.0,79.0,59.0,5.124178013509161,4.832780491889985,4.695658989500246,0.0066018809553595615,0.008897365828485646,0.01011205719230208,-0.5962273086211813,-0.5338471868831829,-0.4827523898339914,94.7462899543379,143.3924086757991,146.17979452054794,36.47280939654439,6.450802533848094,5.978765923408494,98.0,144.0,147.0,0.7274352330547295,F
122.87899543378995,76.66723744292237,57.678367579908674,38.35211729844849,30.59893937701788,27.672809670362344,125.0,75.0,56.0,5.02476064852999,4.804955177359055,4.682335389779829,0.007607418006296783,0.0092790235816601,0.010336360532516001,-0.18213362124375854,-0.36619925156696276,-0.362502940979903,94.74229452054794,145.3464611872146,147.388698630137,33.957670282145145,5.627755441774323,5.106027429876935,96.0,146.0,148.0,0.7309939760268047,F
91.64925799086758,66.1652397260274,52.22060502283105,55.362395588881746,36.984344021251175,29.679031043014394,80.0,58.0,46.0,5.235113409020265,4.9027167981441435,4.68534732797954,0.005984028689977269,0.008481337701465771,0.010596011603177578,-1.0451653147600035,-0.4454781087945383,-0.02016537057354517,76.0847602739726,136.675799086758,140.42922374429224,44.82877058162916,7.618053160125718,8.434857272393307,68.0,137.0,139.0,0.9003329815454832,F
95.24429223744292,71.75913242009132,51.88013698630137,56.05580350588914,36.56466213512063,28.485635136216548,78.0,65.0,47.0,5.253375940271984,4.922736349628816,4.662171372378561,0.006169563551635699,0.008247749473530564,0.01066116870999353,-0.7782814186991014,-0.5644211793698508,-0.42098039657157793,81.400399543379,134.77768264840182,143.44720319634703,44.155479885852834,8.39105264510331,8.742482625196457,73.0,132.0,142.0,0.8013041763541174,F
79.87100456621005,68.43293378995433,50.71461187214612,50.88841902857948,33.7454471791354,26.759949990227817,65.0,63.0,46.0,5.1074418526755725,4.837160933331331,4.615561885293546,0.007407385688371808,0.009096257897041339,0.011443705562853153,0.07885176415602535,-0.1212036976372115,-0.05347144832813777,74.57191780821918,129.62842465753425,140.27197488584474,40.66486497400397,7.823214504890493,7.859348037800461,68.0,126.0,139.0,0.772145106136387,F
106.43807077625571,79.69948630136986,62.033961187214615,45.67281947442975,31.095983747351777,25.69199233079121,99.0,77.0,59.0,5.130718241950531,4.797980567441066,4.611775937909573,0.006593247638706432,0.009271856299910342,0.01126989898042159,-0.8609467957597228,-0.5647813118304388,-0.36658030157896393,91.43921232876713,136.46090182648402,142.62699771689498,36.71159446105174,6.614607890334345,6.956188032622484,88.0,135.5,142.0,0.7509937423232509,F
141.64849272349272,148.94397089397089,146.9126819126819,68.02240205020917,69.17743298908721,70.2001849871154,138.0,146.0,139.0,5.387798559247473,5.372712487074772,5.357127406746171,0.004875946032390936,0.005043670929845568,0.0055152175604358585,-1.2602195604042308,-1.224760532830509,-1.2755611748565259,152.68929313929314,125.04365904365905,128.17442827442827,68.43468918392142,2.38432300135889,4.6989992006914285,152.0,125.0,127.0,-0.6447596523311787,N
99.92754677754678,107.61647609147609,107.6189708939709,51.044042069374136,51.659619307539884,51.10441274343678,85.0,94.0,93.0,5.091741870373605,5.1224887890906246,5.0624876870594875,0.00777389015434753,0.007501210229900455,0.008355454246826382,0.6646160636446972,0.5683577634419699,0.8732178197808969,112.38659043659044,125.16112266112266,126.90384615384616,51.779628868057316,2.3715495753369047,3.9725416395806934,100.0,125.0,126.0,-0.6778398209193018,F
65.10826403326404,70.79173596673597,73.19225571725572,33.1188870608072,33.96580346299241,32.85666585278603,59.0,67.0,71.0,4.462289209816787,4.514373284537052,4.497892797364766,0.01637392430011973,0.015814922350785156,0.016168790331992006,5.728833316431178,4.80903954456994,4.583641561628009,74.46226611226611,126.33201663201663,125.71465696465697,35.56003576659174,1.7897995473465167,2.9344135861164777,71.0,126.0,126.0,-0.20012407037859972,F
134.71262993762994,140.80129937629937,136.42468814968814,18.20126296554194,16.067951741142863,11.417563323302689,133.0,140.0,137.0,4.266762970382111,4.142623684620089,3.8016024955782615,0.017112634584048315,0.01964793115520767,0.027540132087949143,1.2731270267560273,1.0657197087251218,1.8579416822756594,147.78139293139293,124.90161122661122,129.45296257796258,15.866639086384362,1.106509515690991,3.474135432414458,148.0,125.0,128.0,-0.15491984705176703,F
136.65259875259875,136.68076923076924,125.89553014553015,32.850703332846635,33.32184708210782,29.342057558507427,145.0,145.0,134.0,4.052758357635029,4.070836093130213,4.064339491490712,0.02441945163618762,0.023562846590393365,0.022526236055342094,1.8382654630749196,1.6913796339443916,1.6177782688343,143.7648128898129,125.97863825363825,133.70930353430353,34.25769620673965,1.23724721944702,2.6719177033509527,153.0,126.0,135.0,-0.5528471078364765,N
119.75301455301455,119.61294178794179,111.2741683991684,25.287377724893727,24.237239797656112,21.031160380463383,128.0,127.0,117.0,3.826442089351674,3.7178774773006507,3.720630951956352,0.03089807162832113,0.0346036767216601,0.03273665937647227,3.653941118432064,3.883271390297467,3.8952602360961004,127.16075883575884,126.44017671517672,132.4689708939709,25.801762833739367,0.8706087732910883,2.870538892879763,135.0,126.0,132.0,-0.2959976434213591,N
137.16704781704783,141.73388773388774,136.6494282744283,18.94256708119499,18.689387831757834,17.782116260917565,137.0,140.0,135.0,4.210236598455251,4.181008428353104,4.141493288228499,0.020937404100086012,0.021221532583278954,0.021281087780568055,4.728785857907077,5.602596355286131,6.299065900786683,148.87136174636174,125.35317047817048,130.1247920997921,18.171595773297998,1.5714647252100842,2.429177437591904,148.0,125.0,131.0,-0.1446572322695209,F
71.13794360719494,55.09698590179874,29.155444822557122,24.28811533797171,20.47903051816239,18.823664841216285,65.0,51.0,25.0,4.281250075417764,4.232876999483296,4.103715819307445,0.01870340176151297,0.018987212759164027,0.02160476138369544,6.810410809861294,3.964277525364115,4.956492505029326,61.412007778317935,131.4298736023335,146.6041565386485,23.14092884798352,3.979598816644379,4.61613151156185,56.0,131.0,147.0,-0.26455461711299216,N
127.30857588357588,135.03227650727652,133.69230769230768,33.64746377286277,33.59863915133577,31.599261535703505,129.0,138.0,136.0,4.789361080932459,4.746824342426662,4.671204891202468,0.011556236790124512,0.012423155804132915,0.013696998413734373,1.6974442972242247,1.8443784923277722,2.061253812761863,141.30472972972973,124.94630977130977,127.62910602910603,33.571324117369606,1.7189106264956224,2.712595750953789,145.0,125.0,127.0,-0.43390842716621375,F
109.11943866943867,115.6029106029106,114.84173596673597,43.12575380035865,43.28086981741577,41.696817488513574,103.0,111.0,109.0,5.01163496330213,5.016797041971186,4.945482047051124,0.008338851405379473,0.008346042548225501,0.009181927809786423,1.5154078837025082,1.4855291111011288,2.0620728926474854,121.4635654885655,125.44844074844075,127.48799376299377,43.157234681738,1.9963174676189248,2.998138945955347,118.0,125.0,127.0,-0.5265776989888448,F
85.06029106029106,89.26923076923077,88.2987525987526,41.075959035987154,41.9428488155961,40.25626897504516,78.0,84.0,84.0,4.846231889220662,4.84925290716894,4.810347953221771,0.010597329498057152,0.010918445632582837,0.011492597066921382,1.8322834172440112,1.6265471164700331,1.7458031089860597,94.2060291060291,126.18944906444906,127.93877338877338,43.26296646306381,1.8594935118430618,2.8565120103873656,90.0,126.0,128.0,-0.3181668299820554,N
136.4147609147609,123.98321205821206,107.4347713097713,33.2240912516182,16.295133352374364,16.67461335878456,130.0,125.0,109.0,4.755527448676976,4.187290283464461,4.188077882755959,0.010552480755183459,0.018631554151304682,0.017411512744153087,1.1006839665256214,0.8606588528085952,0.26659235412867854,134.69246361746363,130.38659043659044,138.80197505197506,18.81083935104099,7.408894119603887,12.597609591066911,135.0,127.0,135.0,0.8873084015602021,N
132.25067567567567,126.71023908523908,115.01798336798336,26.270824816699218,24.817732224985242,24.444293427552385,137.0,134.0,122.0,4.366082778223607,4.265644659077621,4.351760946330652,0.01856864921054109,0.019110405383794164,0.01697816399479602,2.499947571177164,1.8596467549148592,0.6808274831220911,135.5527027027027,128.18264033264035,135.20592515592514,25.189220047963214,5.045336053987525,6.284530906749612,143.0,127.0,134.0,0.8358246487931559,N
126.57884615384616,114.45265072765073,99.49319126819127,28.90507116049672,22.09753335781237,19.393414538078254,129.0,121.0,106.0,4.27712010588205,4.0850395000178175,4.1120948109007855,0.02332887241151273,0.024607869303815255,0.022645276213363538,3.7358730354360397,3.0445221563994185,1.4923530192716878,124.56065488565488,130.3872661122661,137.9956340956341,23.842384837675947,5.792188984547947,7.718048727312771,130.0,128.0,136.0,0.8363938921070572,N
158.04074844074844,139.96392931392933,125.51065488565489,20.770666452639933,16.446620274336787,21.28196240705845,156.0,141.0,127.0,4.303097537825565,4.140438328537995,4.358957540382048,0.016846886467468597,0.018023332584143393,0.01428817410886018,2.4087505513144274,-0.5402068264328106,-0.772098272399512,151.97323284823284,132.77359667359667,138.435446985447,14.896547645425583,7.198361831101923,8.462930741396619,153.0,130.0,136.0,0.9134904227674542,H
143.61673596673597,136.8985446985447,129.68773388773388,24.77441655719491,18.88016146230208,18.301502819922895,147.0,141.0,134.0,4.544131556150812,4.209975421844324,4.20412088759165,0.013544882240308432,0.018534751967704176,0.01807435133838462,1.281241100997427,2.2066076364779326,0.8726523184078703,146.51663201663203,129.3879417879418,132.82104989604989,19.29161360261642,4.803706136438823,6.436620778592323,151.0,128.0,131.0,0.8176181811352657,H
